"""load_test_call_40"" <>","","echo","ari-context","Local/echo@ari-context-00000026;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.100","",77
"""load_test_call_38"" <>","","echo","ari-context","Local/echo@ari-context-0000002b;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.111","",86
"""load_test_call_47"" <>","","echo","ari-context","Local/echo@ari-context-0000002d;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.115","",90
"""load_test_call_38"" <>","","echo","ari-context","Local/echo@ari-context-0000002b;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.112","",87
"""load_test_call_47"" <>","","echo","ari-context","Local/echo@ari-context-0000002d;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.116","",91
"""load_test_call_41"" <>","","echo","ari-context","Local/echo@ari-context-0000002a;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.109","",84
"""load_test_call_41"" <>","","echo","ari-context","Local/echo@ari-context-0000002a;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.110","",85
"""load_test_call_43"" <>","","echo","ari-context","Local/echo@ari-context-00000028;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.104","",80
"""load_test_call_43"" <>","","echo","ari-context","Local/echo@ari-context-00000028;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.106","",81
"""load_test_call_42"" <>","","echo","ari-context","Local/echo@ari-context-00000029;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.105","",82
"""load_test_call_44"" <>","","echo","ari-context","Local/echo@ari-context-0000002e;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.117","",92
"""load_test_call_44"" <>","","echo","ari-context","Local/echo@ari-context-0000002e;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.119","",93
"""load_test_call_42"" <>","","echo","ari-context","Local/echo@ari-context-00000029;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.107","",83
"""load_test_call_46"" <>","","echo","ari-context","Local/echo@ari-context-0000002f;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.120","",94
"""load_test_call_46"" <>","","echo","ari-context","Local/echo@ari-context-0000002f;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.121","",95
"""load_test_call_45"" <>","","echo","ari-context","Local/echo@ari-context-0000002c;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.113","",88
"""load_test_call_45"" <>","","echo","ari-context","Local/echo@ari-context-0000002c;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.114","",89
"""load_test_call_48"" <>","","echo","ari-context","Local/echo@ari-context-00000031;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.126","",99
"""load_test_call_39"" <>","","echo","ari-context","Local/echo@ari-context-00000027;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.101","",78
"""load_test_call_39"" <>","","echo","ari-context","Local/echo@ari-context-00000027;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.102","",79
"""load_test_call_49"" <>","","echo","ari-context","Local/echo@ari-context-00000030;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.123","",96
"""load_test_call_49"" <>","","echo","ari-context","Local/echo@ari-context-00000030;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.124","",97
"""load_test_call_51"" <>","","echo","ari-context","Local/echo@ari-context-00000032;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.127","",100
"""load_test_call_50"" <>","","echo","ari-context","Local/echo@ari-context-00000033;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.129","",102
"""load_test_call_50"" <>","","echo","ari-context","Local/echo@ari-context-00000033;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.130","",103
"""load_test_call_51"" <>","","echo","ari-context","Local/echo@ari-context-00000032;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.128","",101
"""load_test_call_52"" <>","","echo","ari-context","Local/echo@ari-context-00000034;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.131","",104
"""load_test_call_52"" <>","","echo","ari-context","Local/echo@ari-context-00000034;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.132","",105
"""load_test_call_55"" <>","","echo","ari-context","Local/echo@ari-context-00000037;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.137","",110
"""load_test_call_54"" <>","","echo","ari-context","Local/echo@ari-context-00000035;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.133","",107
"""load_test_call_55"" <>","","echo","ari-context","Local/echo@ari-context-00000037;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.138","",111
"""load_test_call_53"" <>","","echo","ari-context","Local/echo@ari-context-00000036;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.134","",106
"""load_test_call_53"" <>","","echo","ari-context","Local/echo@ari-context-00000036;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.135","",108
"""load_test_call_54"" <>","","echo","ari-context","Local/echo@ari-context-00000035;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.136","",109
"""load_test_call_56"" <>","","echo","ari-context","Local/echo@ari-context-0000003e;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.156","",124
"""load_test_call_63"" <>","","echo","ari-context","Local/echo@ari-context-0000003d;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.154","",122
"""load_test_call_63"" <>","","echo","ari-context","Local/echo@ari-context-0000003d;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.157","",125
"""load_test_call_58"" <>","","echo","ari-context","Local/echo@ari-context-00000038;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.140","",112
"""load_test_call_60"" <>","","echo","ari-context","Local/echo@ari-context-0000003a;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.146","",116
"""load_test_call_58"" <>","","echo","ari-context","Local/echo@ari-context-00000038;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.141","",113
"""load_test_call_57"" <>","","echo","ari-context","Local/echo@ari-context-00000039;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.142","",114
"""load_test_call_57"" <>","","echo","ari-context","Local/echo@ari-context-00000039;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.143","",115
"""load_test_call_60"" <>","","echo","ari-context","Local/echo@ari-context-0000003a;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.147","",117
"""load_test_call_66"" <>","","echo","ari-context","Local/echo@ari-context-00000040;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.161","",128
"""load_test_call_66"" <>","","echo","ari-context","Local/echo@ari-context-00000040;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.162","",129
"""load_test_call_64"" <>","","echo","ari-context","Local/echo@ari-context-0000003f;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.159","",126
"""load_test_call_64"" <>","","echo","ari-context","Local/echo@ari-context-0000003f;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.160","",127
"""load_test_call_68"" <>","","echo","ari-context","Local/echo@ari-context-00000043;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.167","",134
"""load_test_call_69"" <>","","echo","ari-context","Local/echo@ari-context-00000044;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.169","",136
"""load_test_call_70"" <>","","echo","ari-context","Local/echo@ari-context-00000047;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.176","",142
"""load_test_call_70"" <>","","echo","ari-context","Local/echo@ari-context-00000047;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.178","",143
"""load_test_call_71"" <>","","echo","ari-context","Local/echo@ari-context-00000046;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.174","",140
"""load_test_call_69"" <>","","echo","ari-context","Local/echo@ari-context-00000044;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.170","",137
"""load_test_call_62"" <>","","echo","ari-context","Local/echo@ari-context-0000003c;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.150","",120
"""load_test_call_59"" <>","","echo","ari-context","Local/echo@ari-context-00000041;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.163","",130
"""load_test_call_71"" <>","","echo","ari-context","Local/echo@ari-context-00000046;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.175","",141
"""load_test_call_62"" <>","","echo","ari-context","Local/echo@ari-context-0000003c;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.151","",121
"""load_test_call_59"" <>","","echo","ari-context","Local/echo@ari-context-00000041;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.164","",131
"""load_test_call_68"" <>","","echo","ari-context","Local/echo@ari-context-00000043;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.168","",135
"""load_test_call_65"" <>","","echo","ari-context","Local/echo@ari-context-00000042;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.165","",132
"""load_test_call_65"" <>","","echo","ari-context","Local/echo@ari-context-00000042;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.166","",133
"""load_test_call_74"" <>","","echo","ari-context","Local/echo@ari-context-00000049;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.179","",145
"""load_test_call_74"" <>","","echo","ari-context","Local/echo@ari-context-00000049;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.181","",146
"""load_test_call_67"" <>","","echo","ari-context","Local/echo@ari-context-00000045;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.171","",138
"""load_test_call_72"" <>","","echo","ari-context","Local/echo@ari-context-00000048;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.177","",144
"""load_test_call_76"" <>","","echo","ari-context","Local/echo@ari-context-0000004c;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.187","",150
"""load_test_call_67"" <>","","echo","ari-context","Local/echo@ari-context-00000045;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.172","",139
"""load_test_call_78"" <>","","echo","ari-context","Local/echo@ari-context-0000004d;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.189","",152
"""load_test_call_78"" <>","","echo","ari-context","Local/echo@ari-context-0000004d;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.190","",153
"""load_test_call_72"" <>","","echo","ari-context","Local/echo@ari-context-00000048;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.180","",154
"""load_test_call_73"" <>","","echo","ari-context","Local/echo@ari-context-0000004a;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.183","",147
"""load_test_call_73"" <>","","echo","ari-context","Local/echo@ari-context-0000004a;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.184","",148
"""load_test_call_76"" <>","","echo","ari-context","Local/echo@ari-context-0000004c;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.188","",151
"""load_test_call_79"" <>","","echo","ari-context","Local/echo@ari-context-00000051;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.195","",159
"""load_test_call_83"" <>","","echo","ari-context","Local/echo@ari-context-00000054;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.201","",164
"""load_test_call_83"" <>","","echo","ari-context","Local/echo@ari-context-00000054;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.202","",166
"""load_test_call_75"" <>","","echo","ari-context","Local/echo@ari-context-0000004b;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.185","",149
"""load_test_call_75"" <>","","echo","ari-context","Local/echo@ari-context-0000004b;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.186","",155
"""load_test_call_79"" <>","","echo","ari-context","Local/echo@ari-context-00000051;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.198","",160
"""load_test_call_82"" <>","","echo","ari-context","Local/echo@ari-context-0000004f;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.192","",157
"""load_test_call_82"" <>","","echo","ari-context","Local/echo@ari-context-0000004f;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.193","",158
"""load_test_call_80"" <>","","echo","ari-context","Local/echo@ari-context-00000052;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.196","",162
"""load_test_call_80"" <>","","echo","ari-context","Local/echo@ari-context-00000052;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.200","",163
"""load_test_call_77"" <>","","echo","ari-context","Local/echo@ari-context-0000004e;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.191","",156
"""load_test_call_81"" <>","","echo","ari-context","Local/echo@ari-context-00000050;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.194","",169
"""load_test_call_81"" <>","","echo","ari-context","Local/echo@ari-context-00000050;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.210","",171
"""load_test_call_77"" <>","","echo","ari-context","Local/echo@ari-context-0000004e;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.197","",161
"""load_test_call_86"" <>","","echo","ari-context","Local/echo@ari-context-00000055;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.204","",167
"""load_test_call_85"" <>","","echo","ari-context","Local/echo@ari-context-00000056;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.205","",168
"""load_test_call_91"" <>","","echo","ari-context","Local/echo@ari-context-0000005a;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.216","",181
"""load_test_call_91"" <>","","echo","ari-context","Local/echo@ari-context-0000005a;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.224","",182
"""load_test_call_87"" <>","","echo","ari-context","Local/echo@ari-context-00000057;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.207","",174
"""load_test_call_86"" <>","","echo","ari-context","Local/echo@ari-context-00000055;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.208","",173
"""load_test_call_87"" <>","","echo","ari-context","Local/echo@ari-context-00000057;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.212","",175
"""load_test_call_92"" <>","","echo","ari-context","Local/echo@ari-context-0000005b;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.217","",183
"""load_test_call_84"" <>","","echo","ari-context","Local/echo@ari-context-00000053;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.199","",165
"""load_test_call_92"" <>","","echo","ari-context","Local/echo@ari-context-0000005b;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.225","",184
"""load_test_call_89"" <>","","echo","ari-context","Local/echo@ari-context-00000058;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.211","",176
"""load_test_call_84"" <>","","echo","ari-context","Local/echo@ari-context-00000053;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.203","",170
"""load_test_call_85"" <>","","echo","ari-context","Local/echo@ari-context-00000056;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.209","",172
"""load_test_call_89"" <>","","echo","ari-context","Local/echo@ari-context-00000058;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.214","",178
"""load_test_call_90"" <>","","echo","ari-context","Local/echo@ari-context-0000005c;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.218","",186
"""load_test_call_88"" <>","","echo","ari-context","Local/echo@ari-context-00000059;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.213","",177
"""load_test_call_88"" <>","","echo","ari-context","Local/echo@ari-context-00000059;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.221","",185
"""load_test_call_90"" <>","","echo","ari-context","Local/echo@ari-context-0000005c;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.226","",187
"""load_test_call_94"" <>","","echo","ari-context","Local/echo@ari-context-0000005e;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.222","",179
"""load_test_call_94"" <>","","echo","ari-context","Local/echo@ari-context-0000005e;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.223","",180
"""load_test_call_96"" <>","","echo","ari-context","Local/echo@ari-context-00000060;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.229","",190
"""load_test_call_93"" <>","","echo","ari-context","Local/echo@ari-context-0000005d;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.219","",188
"""load_test_call_96"" <>","","echo","ari-context","Local/echo@ari-context-00000060;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.230","",191
"""load_test_call_93"" <>","","echo","ari-context","Local/echo@ari-context-0000005d;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.227","",189
"""load_test_call_95"" <>","","echo","ari-context","Local/echo@ari-context-0000005f;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.228","",192
"""load_test_call_95"" <>","","echo","ari-context","Local/echo@ari-context-0000005f;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.231","",193
"""load_test_call_97"" <>","","echo","ari-context","Local/echo@ari-context-00000061;1","","Stasis","ari-app","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.233","",194
"""load_test_call_97"" <>","","echo","ari-context","Local/echo@ari-context-00000061;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.234","",195
"""load_test_call_98"" <>","","echo","ari-context","Local/echo@ari-context-00000062;2","","Answer","","2025-08-30 00:24:46","2025-08-30 00:24:46","2025-08-30 00:24:46","0","0","ANSWERED","DOCUMENTATION","","1756513486.236","",197
